karma,networkExp,bedwars_beds,bedwars_bedwars_challenger,bedwars_bedwars_killer,bedwars_collectors_edition,bedwars_level,bedwars_loot_box,bedwars_slumber_ticket_master,bedwars_wins,challenges,all_timeBEDWARS__defensive,BEDWARS__offensive,BEDWARS__support,Bedwars_openedChests,Experience,_items_purchased_bedwars,beds_broken_bedwars,beds_lost_bedwars,coins,deaths_bedwars,diamond_resources_collected_bedwars,emerald_resources_collected_bedwars,fall_deaths_bedwars,fall_final_deaths_bedwars,fall_final_kills_bedwars,fall_kills_bedwars,final_deaths_bedwars,final_kills_bedwars,games_played_bedwars,games_played_bedwars_1,kills_bedwars,losses_bedwars,void_deaths_bedwars,void_final_deaths_bedwars,void_final_kills_bedwars,void_kills_bedwars,wins_bedwars,Cheat
38874975,98009639.0,332,0,584,550,28,121,0,87,0,0,52,13,363,127279,5943,332,143,585445,428,704,271,15,3,11,23,117,341,208,209,524,121,207,35,147,241,87,1
4410265,189144314.0,0,0,4,25,3,55,0,1,0,0,0,1,164,6137,73,0,17,480893,29,20,1,0,0,0,0,17,2,20,23,7,19,14,4,1,3,1,1
386445,10418957.0,17,0,57,130,6,26,0,16,0,0,1,9,56,20676,1430,17,59,44714,211,796,297,4,0,0,2,53,37,78,86,168,62,142,20,11,90,16,1
23011075,122022819.0,879,0,3038,728,76,250,0,686,0,0,37,8,694,369774.0,19315,878,355,378337,2011,2671,2204,87,12,31,68,250,1808,872,911,1976,202,903,96,593,785,669,1
6335195,46297657.0,431,2,1912,655,74,8,0,290,0,0,71,217,24,360204,28560,431,832,218730,2338,6748,2980,88,25,36,93,774,1009,1064,1091,3082,764,1116,247,302,1070,290,1
34375597,107041187.0,73,0,461,323,36,9,0,293,0,0,9,162,20,169364,7129,73,154,912739,514,3891,841,7,1,6,14,117,315,396,431,799,100,320,63,95,267,289,1
11029670,56764932.0,4,0,27,35,6,8,0,26,0,0,1,11,23,18139,671,4,18,148394,78,303,47,1,1,0,1,18,14,53,55,78,26,46,2,5,30,26,1
44902455,1953187394.0,703,0,3790,167,112,37,0,1143,0,0,106,46,108,536081,31273,672,477,3856870,4519,1802,1618,120,9,49,99,382,1822,1441,1674,2277,332,2514,159,651,1099,1105,1
25189745,43838795.0,6855,5,24849,7396,915,506,262,7506,0,0,1259,1487,1517,4447968,326411,6852,6658,5042579,43958,45653,12638,1429,134,403,1110,6035,14809,13669,14914,22284,5912,19153,1761,5211,10394,7505,1
1169750,10299390.0,888,0,3613,1701,122,98,524,681,0,0,158,213,287,588879,51603,880,2409,258316,10973,6606,1867,306,55,47,216,2322,1911,2988,3062,5510,2266,4982,601,606,2272,679,1
394675,10534873.0,0,0,0,0,1,0,0,0,0,0,0,0,0,630,76,0,2,25116,6,8,28,0,0,0,0,2,0,2,2,10,2,4,1,0,5,0,1
36865456,147973445.0,695,20,2534,1750,54,153,0,349,0,0,105,41,456,258469,13671,668,319,726838,1645,2374,887,44,4,17,65,254,1200,587,646,1867,250,914,109,327,704,333,1
25375,4191471,275,0,439,863,21,0,199,91,0,0,56,28,0,92417,12553,275,388,124597,1296,774,254,43,11,15,38,414,426,503,515,926,410,624,136,130,309,91,1
50287772,159335507.0,462,30,1648,4236,89,33,0,562,0,0,58,234,67,434910.0,23244,457,389,1574904,1703,13036,6795,42,10,25,86,313,1087,875,924,3190,319,943,121,393,1461,551,1
90552525,202294782.0,300,0,956,549,40,101,25,297,0,0,18,20,293,191794,11146,301,257,868388,1042,1735,1155,60,12,23,38,216,565,532,538,1048,228,410,41,137,375,296,1
659263,6541145.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8213876,63741727.0,913,0,1901,0,56,66,0,684,0,0,10,10,56,271287.0,17064,911,212,52925,3787,6136,2976,65,3,34,79,176,1832,883,896,3117,198,1883,80,740,1616,683,1
120305860,223445408.0,3449,29,9071,6568,399,251,12018,2037,0,0,352,223,632,1943755,109321,3351,2207,4024770,12344,15435,7077,439,76,169,385,2022,5870,3982,4541,9418,1944,6520,757,1967,4364,1978,1
35654125,1336545371.0,762,30,3244,2005,118,819,21,1359,0,0,111,278,2457,566900,44000,762,575,23273816,4431,9723,2990,106,10,34,81,477,1626,1770,2679,1950,404,2324,174,634,938,1358,1
79530210,195184964.0,2059,0,2989,552,119,258,0,783,0,0,48,32,624,573150.0,29878,2058,376,760017,3463,6097,6007,86,10,57,100,207,2762,962,994,3792,183,1912,107,1263,1666,779,1
262990,3269305.0,107,0,365,535,16,2,0,50,0,0,17,31,0,68920,5038,107,354,47282,1499,981,223,31,12,7,24,361,195,420,420,980,369,732,121,65,463,50,1
14070505,37457367.0,5282,26,15830,6047,504,216,19252,1864,0,0,1041,570,647,2444250,140995,5272,2905,3253094,12580,21802,15704,437,111,237,505,2650,9141,4517,5306,12748,2630,6024,996,3818,6689,1864,1
2811675,12728195.0,104,0,379,716,38,45,0,303,0,0,6,211,134,180860,16996,104,677,116980,2350,6016,1187,39,13,11,20,713,265,1008,1034,755,697,1534,257,79,258,303,1
3902301,22327353.0,151,0,726,291,24,30,0,146,0,0,16,58,60,109105,6463,151,91,188507,789,3292,2720,32,4,13,48,78,474,230,236,1457,77,392,26,172,658,146,1
22473945,56957767.0,892,0,1790,20,75,151,0,452,0,0,126,76,409,364256,25586,890,368,586045,1328,5177,4620,36,15,32,71,236,1757,672,674,2973,207,815,126,502,1092,452,1
14002665,40751824.0,7,0,54,28,4,0,0,7,0,0,2,2,0,10022,296,6,15,60472,35,112,47,2,1,1,0,15,24,20,43,79,15,19,5,6,30,4,1
111875135,387815564.0,5045,30,16036,4128,576,502,2608,5241,0,0,571,314,1467,2806700,166364,5019,3562,35034,24556,22083,9752,873,81,249,501,3159,9291,8771,9360,10555,3348,13777,1501,3040,5207,5229,1
245740,24320415.0,636,30,3455,2024,175,98,8300,801,0,0,66,65,291,853774,26200,636,241,1587189,2693,3331,1329,109,7,57,109,170,2154,946,1256,2401,146,1220,77,592,918,800,1
2993165,11716417.0,291,0,1109,251,18,2,0,135,0,0,62,26,0,78227,9506,291,222,82036,1039,1070,933,27,7,15,30,209,646,345,363,1102,203,553,82,210,506,135,1
46095810,139919824.0,693,0,2110,1677,69,153,0,335,0,0,118,98,453,333838,23816,660,575,1183513,2875,5015,2211,91,18,24,110,518,1313,861,920,3431,517,1648,188,452,1565,331,1
37755505,86781424.0,203,25,1325,1363,40,8,0,255,0,0,18,46,1,187405,7877,202,161,232255,1492,2157,950,31,4,25,64,135,834,401,466,1841,145,789,48,228,683,254,1
7835055,57819753.0,10,0,35,3,3,0,0,5,0,0,3,4,0,4954,311,10,6,24109,20,123,68,0,0,1,0,4,18,11,11,63,6,6,1,5,27,5,1
1527203,4658103.0,43,0,153,120,10,3,0,37,0,0,9,43,8,41757,3327,42,62,16568,171,1181,482,6,3,0,16,57,111,93,95,561,56,94,24,41,263,37,1
8654365,54588769.0,11,0,47,38,5,2,0,10,0,0,1,2,4,14004,367,11,14,97052,78,25,34,3,1,1,4,13,28,22,68,94,12,43,3,5,40,10,1
11590830,81530582.0,10,0,14,3,2,8,0,3,0,0,1,0,19,3270,147,10,8,82355,3,37,54,0,1,0,0,5,10,8,8,47,5,2,3,2,16,3,1
8797741,27017702.0,53,0,742,329,48,73,0,386,0,0,4,153,218,226262,14280,53,571,118367,2698,4638,3736,86,9,22,139,585,379,1211,1353,2910,787,1536,104,102,1199,385,1
9068515,60202761.0,35,0,134,64,9,13,0,25,0,0,5,13,23,35982,1573,35,49,49112,197,725,365,4,1,0,2,46,76,72,73,229,46,112,22,24,87,25,1
1170180,16390476.0,1,0,39,19,10,26,0,85,0,0,0,6,72,37418,1716,1,68,17234,129,183,73,3,3,1,1,63,21,149,149,116,58,67,19,11,73,85,1
3268419,158958311.0,3557,30,10434,3822,336,262,38229,1826,0,0,544,268,777,1631889,88216,3501,1313,4028954,7392,13572,9217,328,47,201,397,920,6295,2685,2865,7470,873,3375,366,2249,3722,1801,1
26791495,154041729.0,1007,0,5937,493,125,262,0,1550,0,0,145,52,779,599044,42285,1006,504,1976866,3688,3513,2267,137,8,102,164,323,3960,1825,1831,3114,272,1716,102,1006,1047,1549,1
6071600,74731198.0,238,0,560,199,50,86,68,246,0,0,15,126,238,237883,14618,233,453,673869,1459,6476,2092,19,7,10,30,431,393,746,799,1180,482,824,176,128,490,245,1
12332200,39769398.0,1760,5,6838,1870,217,279,274,570,0,0,365,209,836,1049743,87904,1736,2091,1768847,10794,8627,2685,309,51,92,305,1991,3721,2553,2690,9896,1945,5785,670,1067,3705,567,1
3360470,25531528.0,822,0,3418,291,81,122,0,674,0,0,164,236,365,392916,19044,816,450,321002,4408,7018,4024,84,13,37,101,369,1699,1035,1111,3567,370,2418,124,576,1672,657,1
29841486,174873351.0,444,0,1800,1326,54,84,0,405,0,0,39,25,227,259310,15617,431,320,244488,2102,2081,1268,69,18,22,52,265,975,656,724,1778,262,1177,109,327,744,389,1
79544411,400238247.0,2043,30,5644,1657,122,251,0,759,0,0,236,71,705,587722.0,30335,2040,812,1367696,2614,6903,3720,64,13,85,147,547,3385,1344,1419,5653,562,1549,275,1140,2409,759,1
3063751,22534436.0,6,0,37,16,3,0,0,4,0,0,0,3,0,5328,318,6,21,35860,23,127,56,0,0,0,0,20,19,23,23,39,19,20,10,6,16,4,1
885,906460.0,75,0,184,270,7,0,0,34,0,0,14,22,0,23427,2318,75,42,55365,346,1038,448,9,1,3,5,33,184,67,67,206,33,201,14,73,103,34,1
10481225,42179880.0,28,0,144,206,18,22,0,48,0,0,4,46,60,78431,3374,28,292,158038,540,1338,536,7,0,2,8,298,82,358,361,445,289,270,122,26,165,48,1
2161,20859757,0,0,0,0,4,0,0,3,0,0,0,2,0,8503,53,0,4,58069,7,79,32,1,0,0,0,3,0,7,23,4,4,3,0,0,1,3,1
1812350,89601634.0,411,0,414,1,20,27,0,72,0,0,2,1,28,88573,4891,410,171,97739,687,2561,1352,16,1,6,12,149,410,227,228,896,155,344,63,161,439,72,1
27860948,94598660.0,826,1,2230,636,52,45,0,288,0,0,120,56,114,251614.0,19319,825,434,472731,2008,3705,1930,62,6,34,81,344,1305,637,651,2092,343,1056,123,407,880,287,1
22872960,186098358.0,892,30,4033,2429,147,245,90,883,0,0,28,70,666,713069,40766,889,1221,1809068,7704,13246,5269,162,26,67,238,1120,2527,2015,2135,8551,1124,4181,511,894,4274,876,1
5550575,345242132.0,3051,0,8115,1787,248,270,0,2267,0,0,133,79,684,1205251,60823,3041,973,2129716,7242,14865,5637,224,24,161,147,689,6035,2902,3003,5171,644,4098,349,2626,2987,2243,1
35063995,99560644.0,3742,30,14320,2955,305,250,124,1869,0,0,692,212,710,1475109,87156,3633,1846,2009586,12544,8818,4823,365,66,173,419,1567,7823,3335,3463,13609,1460,6475,643,2424,5666,1840,1
1631675,9754174.0,575,4,1203,419,28,2,0,95,0,0,61,59,4,129527,14158,570,312,129927,1089,3371,1708,38,9,17,24,314,648,419,423,930,324,525,115,198,366,95,1
20905,90447,7,0,20,19,3,1,0,4,0,0,2,5,3,4342,520,7,19,10777,51,109,24,0,0,2,1,19,20,23,23,53,19,31,6,3,15,4,1
15576640,52613890.0,13,0,66,11,3,7,0,8,0,0,1,1,12,6752,444,13,21,49135,95,105,78,5,1,0,4,20,40,31,31,135,23,51,9,7,51,8,1
397559,8837844.0,1,0,3,0,3,8,0,2,0,0,0,0,21,3740,57,1,8,68142,19,36,22,0,0,1,0,7,2,9,9,13,7,7,1,0,4,2,1
27170173,139718741.0,2293,6,9473,1454,193,234,0,1501,0,0,338,237,659,941516,75186,2291,1122,1561248,8509,14432,5002,286,28,151,361,925,5036,2454,2723,8149,939,4652,347,1673,4133,1500,1
66404287,385743964.0,1380,30,3813,1450,119,252,274,814,0,0,188,152,740,573310,25271,1343,434,2094890,1462,6854,3930,50,9,48,80,268,2106,1055,1206,2280,274,787,96,734,1121,775,1
4918145,22514795.0,354,0,1816,135,59,59,0,265,0,0,43,134,173,283004,27252,350,1331,155370,5586,4980,3844,75,15,28,98,1313,902,1642,1684,4509,1332,3245,528,323,2100,255,1
42890,21811522.0,548,8,1505,2918,242,3,99,660,0,0,59,311,5,1172994,45270,531,995,1555537,4432,9875,3765,212,38,57,159,926,1424,1540,4256,3041,884,2443,381,522,1266,655,1
37852870,473673297.0,10781,30,23103,10209,521,251,15567,3130,0,0,1510,799,734,2529971,188420,10691,4028,4665130,15734,39486,13408,590,116,340,777,3148,14449,6551,6715,17497,3380,6885,1104,4349,7004,3112,1
20215,4834284,393,1,875,744,38,0,25,165,0,0,74,170,0,178964,18281,388,437,264695,1491,7062,5277,47,9,17,65,392,875,554,554,3012,389,772,113,244,927,165,1
16739140,89578938.0,176,0,407,299,34,8,649,105,0,0,34,40,24,160912,8118,176,313,181975,1223,1165,717,41,9,7,44,311,287,415,434,1024,308,695,92,86,335,105,1
28796235,66074158.0,113,0,380,34,17,155,0,107,0,0,3,45,395,73742.0,5454,111,126,371659,372,2377,859,22,3,12,21,109,288,221,227,739,110,202,36,77,289,107,1
100249,2115551.0,0,0,6,16,4,2,0,7,0,0,0,7,0,7360,152,0,8,9307,118,286,88,1,0,0,0,9,3,14,14,43,7,87,5,0,28,7,1
20001715,159237032.0,2233,30,4929,7674,223,250,2943,1248,0,0,126,92,588,1078634,44018,2204,1075,1844490,6058,9720,5324,164,24,91,121,871,3917,2102,2232,4598,880,3250,350,1562,2337,1200,1
38034885,51691686.0,46,0,260,167,8,1,0,21,0,0,3,19,0,30117,2724,46,76,33837,367,653,318,7,1,4,14,77,144,98,103,421,77,206,28,46,180,21,1
38204810,316791893.0,575,0,2498,197,52,371,0,337,0,0,90,29,1112,248924,13876,575,119,290972,1530,1770,654,38,2,19,57,82,1254,413,441,2011,71,761,26,409,962,337,1
9598588,47472428.0,54,0,284,2,30,26,0,115,0,0,0,23,54,137832,14080,54,477,84899,1232,2090,1581,30,11,4,43,474,196,628,844,1609,502,806,242,88,684,115,1
26446960,119286430.0,174,1,826,1200,89,103,2905,257,0,0,13,90,309,436459,13428,174,387,1676335,1662,3726,1965,73,6,22,116,370,565,638,698,1927,373,852,107,164,765,257,1
14705,2168399,31,1,152,1194,41,2,25,138,0,0,0,11,3,193772,10922,31,504,172430,1134,570,393,47,12,6,35,510,152,636,923,970,498,655,136,57,392,138,1
55895721,248889679.0,389,30,1806,1927,97,286,620,701,0,0,35,60,835,472694,18555,379,305,1859315,1848,2673,1667,72,8,24,66,260,1056,940,1066,1998,256,921,93,269,885,681,1
2297715,3208022.0,21,0,128,16,8,10,0,55,0,0,1,21,16,31229,4619,21,95,13701,502,1224,424,4,8,1,19,92,83,152,158,591,92,325,42,35,302,55,1
11295,26365037.0,110,0,718,9593,78,97,0,273,0,0,1,271,255,377257,35590,110,1405,414726,4724,12771,1508,119,36,8,73,1408,455,1683,2077,2879,1396,3195,764,277,1962,273,1
525055,43059413.0,174,5,431,181,35,116,805,56,0,0,28,85,343,163829,10149,172,417,1151722,775,2442,1249,31,13,6,30,440,295,518,527,1027,463,310,151,113,419,56,1
486735,6540420.0,157,0,370,51,11,17,0,26,0,0,28,34,51,42684,4783,157,155,34653,454,1238,592,10,2,1,8,148,186,178,179,460,151,269,67,59,195,26,1
70850907,158653038.0,6199,2,7633,3694,256,341,115,1926,0,0,193,331,857,1243413.0,89725,6088,2311,60350,4440,50881,32415,95,38,104,172,1462,6686,3322,3640,9130,1458,2476,650,2052,3594,1859,1
87331130,105273177.0,289,0,488,2,30,439,0,133,0,0,4,7,1147,141721,5377,290,100,1261276,359,1479,703,19,4,8,19,72,430,208,208,1405,75,200,27,122,194,133,1
2470648,15022211.0,41,0,120,15,7,6,0,21,0,0,4,11,18,20074,1341,41,30,27035,97,339,203,1,0,0,2,28,75,49,49,226,27,50,11,23,111,21,1
35455,2849941.0,551,17,1880,926,49,62,50,424,0,0,111,271,179,234739,34353,547,589,222109,4053,7914,3319,102,21,35,107,556,1245,1009,1066,3349,565,2567,224,488,1665,420,1
2917845,24961408.0,213,0,556,230,50,56,0,145,0,0,30,176,153,236095,11964,211,464,180400,1723,6916,3657,36,5,9,62,416,470,604,619,2197,426,945,162,161,855,145,1
529265,3821279,109,0,349,535,11,1,0,167,0,0,3,20,0,39549,6193,109,82,77862,487,672,316,37,6,13,44,88,349,253,258,580,86,241,27,113,255,167,1
40174295,155016888.0,776,0,1850,587,55,100,0,237,0,0,61,39,258,264622,15763,774,299,494428,1183,3869,2018,32,9,22,64,233,1133,478,483,1558,239,650,105,404,698,236,1
8678078,214867972.0,1662,24,4791,6580,170,240,4934,1738,0,0,35,68,618,825318.0,49939,1665,719,2035140,4522,6684,3874,169,23,110,136,549,3798,2286,2392,4392,557,1956,242,1238,1634,1715,1
8550965,52571223.0,6336,9,14335,7495,544,307,87319,2857,0,0,1359,399,921,2643600,222588,6260,4850,4318230,25297,15529,6421,800,162,351,706,4487,10330,7283,7769,14564,4385,12566,1641,3198,6115,2850,1
43640645,93251654.0,2430,17,10526,4652,365,501,8821,2484,0,0,373,222,1503,1776130,102013,2384,1998,3433163,10353,8908,7052,438,66,180,335,1777,6300,4353,5084,6695,1848,4814,669,1756,2788,2474,1
5394590,22765131.0,64,0,120,0,7,11,0,17,0,0,16,12,27,22302,780,63,21,12196,65,313,129,0,0,0,3,12,61,35,35,97,16,38,3,17,30,17,1
1697085,36226648.0,200,0,315,0,16,15,0,136,0,0,0,6,0,70416,3952,200,57,78220,387,2384,860,6,1,4,14,41,299,169,169,706,33,167,18,100,305,136,1
11617630,33743295.0,348,0,859,726,25,39,0,137,0,0,78,27,98,113740,6287,337,135,117498,718,1388,1406,27,3,16,52,110,688,246,268,1599,114,286,32,180,543,130,1
130031200,430004119.0,6792,30,25368,10692,959,744,18498,5821,0,0,972,1029,2228,4668914,242942,6746,4152,10040012,27376,41197,21246,1203,173,484,937,3442,15982,9122,10379,19060,3240,13003,1350,4466,6667,5798,1
75682500,150965742.0,3369,30,12422,3552,317,272,8759,2231,0,0,562,244,812,1533347,77265,3368,1020,2465717,9116,11100,4902,352,26,195,328,785,6556,3077,3245,7016,829,4573,301,2290,3367,2230,1
4080015,134568086.0,84,0,298,201,14,113,0,65,0,0,10,14,326,61020,2935,84,71,372151,379,944,422,17,0,7,15,64,205,129,133,561,64,170,18,55,234,65,1
17628200,38586670.0,764,7,2787,2140,278,303,130,780,0,0,116,490,879,1352878,74864,747,1687,129658,7830,14540,6693,273,42,58,211,1846,1828,3306,7079,4924,2513,4294,710,622,1897,772,1
19718685,31302302.0,42,0,235,213,15,3,0,85,0,0,7,27,8,62355,2860,42,125,196321,383,1473,283,7,1,1,11,119,127,199,212,323,114,192,42,46,116,85,1
48081120,116230038.0,2832,0,5172,18,128,165,0,1137,0,0,90,22,336,614754.0,49421,2822,368,820864,4482,6825,4253,126,5,101,118,265,4564,1387,1402,6140,251,1809,111,1732,2449,1135,1
4527685,15628234.0,593,0,1506,1000,59,58,0,330,0,0,100,61,174,282046,35093,588,929,160918,4337,2279,1486,212,49,31,146,962,834,1423,1469,2657,1059,2365,314,231,1102,330,1
305800,2181361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2402736,31864105.0,48,0,74,0,6,4,0,12,0,0,8,14,0,21855,2153,48,57,14773,182,352,472,4,2,0,10,59,71,74,78,203,57,104,24,27,75,11,1
32215420,324777383.0,7241,8,25602,6977,316,265,625,3099,0,0,906,285,789,1531045,111856,7198,1138,2374571,9952,20766,5387,258,26,294,445,631,13682,3657,3788,10835,569,5272,246,4122,4319,3080,1
10131962,51826441.0,129,2,948,956,62,11,0,371,0,0,17,92,0,300869,16943,129,452,529041,1196,2947,1586,30,2,12,48,410,553,794,811,1750,392,576,121,127,549,371,1
27308515,84698447.0,38,0,0,0,4,11,0,22,0,0,0,0,26,13779,905,39,22,57875,74,380,187,0,0,3,7,17,77,38,39,203,16,59,9,27,96,22,1
95500,857633.0,1,0,0,0,2,12,0,0,0,0,0,0,36,3020,184,1,5,25500,37,50,39,1,0,0,2,5,2,7,7,32,7,27,2,0,14,0,1
23500623,100234348.0,757,30,5455,4124,283,250,0,1634,0,0,69,947,728,1378292,78470,757,3127,905826,13734,32214,6500,329,55,75,344,3009,2862,4758,5193,9422,3064,6773,879,919,3906,1633,1
12821940,63013450.0,152,0,918,1419,24,23,0,118,0,0,14,10,63,107931,7541,152,251,112174,1431,890,1071,17,7,13,49,241,502,411,430,2032,277,817,120,174,802,118,1
11416223,11584281.0,112,0,939,452,40,60,8,216,0,0,13,147,180,189604,15615,112,543,80707,1998,4582,1829,39,9,26,59,527,509,752,928,1899,529,1283,172,159,707,216,1
67324645,181131498.0,1653,10,5908,700,138,187,1350,742,0,0,294,63,547,665882,45993,1615,1016,1315544,5780,3461,1839,236,43,112,224,898,3017,1624,1746,5424,883,3049,358,1066,2633,704,1
195280,18010333.0,518,0,1694,0,32,33,0,221,0,0,117,42,90,151555,9354,518,252,131506,1597,1566,666,31,4,13,37,224,857,471,519,1745,233,893,92,226,765,221,1
21484660,39014333.0,47,1,192,208,23,47,0,116,0,0,3,36,132,105659,10050,47,489,162512,1246,1725,814,39,8,2,23,506,180,626,628,705,506,725,198,56,287,116,1
7328165,32954366.0,132,0,313,60,13,0,0,15,0,0,27,4,0,54235,3977,132,177,84192,483,280,180,14,3,9,11,177,159,220,220,399,199,230,45,47,160,15,1
4471175,78113354.0,0,0,18,0,4,0,0,12,0,0,0,2,0,7390,380,0,14,680073,65,145,70,4,0,0,3,13,9,27,33,68,14,31,5,2,36,12,1
72970,770422,482,0,517,124,7,0,0,101,0,0,31,12,0,23425,4193,478,5,80930,116,892,189,1,0,6,8,1,517,101,101,285,1,85,0,119,113,100,1
20,22720,1,0,7,2,1,0,0,0,0,0,0,0,0,797,64,1,2,66,6,11,4,0,0,0,0,3,7,3,3,7,3,4,1,1,3,0,1
27908,3088508.0,9,0,0,0,2,1,0,4,0,0,0,0,0,2082,403,9,12,940,25,225,195,0,0,3,1,12,16,17,17,104,13,15,8,5,52,4,1
43847725,118209889.0,1103,1,3376,1253,124,202,25,637,0,0,111,64,556,594598,35010,1096,940,308612,7234,5964,4643,229,27,72,170,867,2140,1505,1530,5119,865,3603,286,1002,3068,634,1
3593930,21857343.0,1794,1,3565,2110,169,159,31,608,0,0,275,218,425,820024,99280,1788,4286,373418,14438,8028,1809,421,103,42,199,4531,1905,5510,5596,5124,4699,8170,1312,514,1666,608,1
34262810,82523325.0,69,1,374,70,20,11,0,128,0,0,4,12,18,87594,5562,69,163,212470,774,1161,1065,26,6,10,30,161,287,289,297,1035,160,413,60,107,432,128,1
21729165,561950309.0,2544,0,11376,2637,144,834,0,1000,0,0,431,204,2499,695570,66765,2544,1482,3459329,3895,12040,12024,83,29,151,172,1152,5685,2648,2649,5938,1355,1642,399,1334,1757,1000,1
4731090,52717352.0,261,0,803,645,43,54,124,213,0,0,26,67,158,203088,12109,260,457,186726,1920,2843,910,39,7,17,66,803,442,1190,1344,1353,919,667,62,120,518,213,1
5056600,11027901.0,67,0,164,0,7,5,0,55,0,0,1,1,0,26888,708,67,30,31640,352,262,155,1,0,8,11,27,164,88,89,317,34,212,16,49,150,54,1
11970110,39182274.0,40,0,134,16,6,3,0,28,0,0,1,3,2,18131,1300,39,29,77120,215,391,211,5,4,6,8,26,100,54,54,230,26,131,13,28,95,28,1
1044335,5700444.0,11,0,61,15,4,0,0,7,0,0,2,3,0,7813,508,11,14,8170,43,76,108,1,0,0,2,13,40,20,20,137,13,21,4,9,38,7,1
6241407,33588046.0,35,0,326,123,45,68,0,310,0,0,1,73,186,209821,11403,31,431,131758,1680,5045,1431,27,6,7,38,419,272,762,771,1303,437,1067,177,83,524,310,1
15024855,17623092,79,0,358,52,12,0,0,93,0,0,16,7,0,47828,3989,79,41,144924,418,294,237,20,1,9,39,31,358,125,126,627,32,151,6,101,237,93,1
29628430,58318728.0,747,0,1432,6,36,31,0,382,0,0,11,8,21,167177.0,11459,756,346,181423,1625,1982,1881,50,12,23,63,272,1326,655,666,2023,273,922,141,504,851,380,1
53923366,93400025.0,465,2,1033,781,59,194,1240,139,0,0,96,100,570,282592,19475,463,739,1492057,1553,4044,1599,70,31,22,56,741,567,909,954,1403,752,816,263,175,634,138,1
27389695,50449970.0,16,0,45,39,4,1,0,10,0,0,1,4,0,7931,598,16,19,80570,21,162,94,0,0,3,1,14,28,24,29,70,14,11,6,10,24,10,1
14270334,108404868.0,168,0,712,50,20,40,0,142,0,0,22,27,112,88106,6906,164,136,100155,483,1404,1504,14,2,15,41,110,477,262,275,1379,120,278,60,169,595,141,1
2179305,12844636.0,688,4,1934,1093,63,59,199,284,0,0,108,167,176,304742,46373,685,1270,76638,5659,5961,2449,160,49,44,131,1259,1048,1588,1685,3208,1252,3297,539,385,1408,284,1
73387357,278167350.0,7,1,52,5,4,140,0,17,0,0,1,2,418,9757,448,7,26,840300,50,108,68,3,0,0,4,28,29,46,46,88,28,17,7,7,27,17,1
88110,44131097.0,359,0,1245,488,24,30,0,184,0,0,42,63,78,107151,7943,357,260,120415,1058,3246,2190,28,3,10,37,214,628,443,476,1765,229,578,91,175,674,184,1
61925,447337.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24923555,93048888.0,6370,25,15885,4054,326,268,275,2234,0,0,1241,468,797,1581916,125904,6339,2756,1776570,14572,19058,7669,493,118,222,496,2238,8224,4434,4754,12122,2167,6978,735,2909,5646,2233,1
117725970,261978431.0,3309,30,5825,3199,272,268,5956,1491,0,0,190,90,696,1323913.0,38491,3241,658,2963949,3357,12814,3877,84,9,88,139,387,4855,1775,2077,4973,369,1733,171,1386,1921,1396,1
4578900,16487566.0,0,0,0,0,1,19,0,0,0,0,0,0,48,500,0,0,0,96000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70604800,156345300.0,790,1,2234,1369,94,57,349,491,0,0,90,76,161,460033,25177,783,524,2321253,2180,5629,2012,63,15,36,65,427,1431,917,1011,1960,428,1083,174,457,882,455,1
18039565,66515963.0,31,0,55,16,6,30,0,15,0,0,4,9,80,17158,738,31,14,437615,60,405,97,1,0,0,0,10,40,30,30,108,12,41,6,12,42,15,1
24521316,131022795.0,2419,0,4185,4387,161,345,0,1107,0,0,146,89,948,779555.0,36314,2389,1816,308512,3581,10842,8172,96,20,71,122,1463,3832,2836,3005,4950,1040,1692,1105,1288,1531,1041,1
814455,16580278,2781,4,4887,4096,311,304,41349,900,0,0,531,263,907,1505336,103504,2761,3377,1118481,15163,10193,3563,412,99,116,406,3375,4346,4236,4688,9216,3337,8454,1355,1324,3855,899,1
205,216302,33,0,84,105,8,5,0,22,0,0,3,27,12,28940,4120,33,97,21536,465,796,221,9,4,1,7,113,84,135,150,222,113,287,51,24,77,22,1
18108894,68723554.0,149,0,540,175,17,10,0,96,0,0,11,13,19,73386,4029,149,164,110125,948,1405,592,19,2,4,22,153,328,261,262,1009,157,555,65,147,517,96,1
353915,7964366.0,636,0,997,8,35,37,0,203,0,0,27,31,33,165901,9513,630,226,174118,1246,3724,3096,33,4,11,29,182,921,405,409,1682,197,736,73,377,747,203,1
1148535,14505239.0,17,0,40,8,3,1,0,5,0,0,4,7,3,6857,646,17,12,3818,32,186,74,1,0,0,2,10,27,16,16,50,11,19,1,12,12,5,1
10833555,37420573.0,1800,8,3795,2059,113,82,0,589,0,0,244,283,237,543124,59179,1800,1725,278007,7096,12632,6420,274,54,47,131,1812,2025,2540,2651,3939,1949,3513,542,661,1757,588,1
