karma,networkExp,bedwars_beds,bedwars_bedwars_challenger,bedwars_bedwars_killer,bedwars_collectors_edition,bedwars_level,bedwars_loot_box,bedwars_slumber_ticket_master,bedwars_wins,challenges,all_timeBEDWARS__defensive,BEDWARS__offensive,BEDWARS__support,Bedwars_openedChests,Experience,_items_purchased_bedwars,beds_broken_bedwars,beds_lost_bedwars,coins,deaths_bedwars,diamond_resources_collected_bedwars,emerald_resources_collected_bedwars,fall_deaths_bedwars,fall_final_deaths_bedwars,fall_final_kills_bedwars,fall_kills_bedwars,final_deaths_bedwars,final_kills_bedwars,games_played_bedwars,games_played_bedwars_1,kills_bedwars,losses_bedwars,void_deaths_bedwars,void_final_deaths_bedwars,void_final_kills_bedwars,void_kills_bedwars,wins_bedwars,Cheat
26770,560157,318,0,300,408,20,21,0,25,0,0,55,13,57,88658,16007,318,830,21248,1612,741,279,35,11,6,10,868,300,896,901,632,871,899,327,90,240,25,0
7405,1745489.0,108,0,198,109,7,5,0,44,0,0,29,9,9,23722,2842,107,81,14679,242,523,362,2,3,4,5,68,169,111,113,354,67,160,28,32,124,44,0
9205,229908,180,0,198,107,8,6,0,20,0,0,49,8,9,28213,5746,180,170,18910,567,353,115,21,6,2,13,190,198,225,226,297,204,287,62,61,109,20,0
4095,476259.0,18,0,118,145,13,11,0,40,0,0,0,8,32,53555,4109,18,251,3136,630,267,202,9,5,1,7,259,61,331,341,361,290,326,89,17,125,40,0
15,202982.0,29,0,106,115,8,7,0,16,0,0,3,42,21,27878,3246,29,111,16793,217,1267,406,6,1,1,5,110,56,131,132,277,111,116,44,15,88,16,0
4135,1173156.0,241,0,583,593,25,25,0,56,0,0,50,31,75,115136,9199,240,573,41302,2086,1293,446,35,12,7,44,590,350,682,736,1342,626,1288,199,102,523,56,0
13105,725879.0,87,0,281,94,9,1,0,29,0,0,20,22,3,36091,3541,85,146,16448,592,651,401,11,6,2,10,158,156,196,196,378,166,303,40,40,120,29,0
270255,2021139.0,338,6,367,178,20,6,0,67,0,0,85,62,14,91298,8362,336,208,137510,283,1854,1510,9,3,5,11,230,367,299,304,789,232,114,65,53,138,67,0
13800,168322.0,6,0,42,53,7,7,0,19,0,0,1,24,21,26500,1642,6,109,13813,133,664,145,1,3,3,5,109,22,131,131,228,105,81,46,8,108,19,0
0,767094,286,1,640,249,20,0,0,154,0,0,33,55,0,90904,11643,285,98,74545,558,2644,2105,18,3,16,50,77,640,228,233,853,74,265,28,186,298,154,0
680,491671.0,120,0,391,62,9,8,0,36,0,0,29,24,24,33624,3849,120,142,35963,538,855,273,9,3,1,16,140,202,191,191,376,153,272,48,64,154,36,0
75590,10566209.0,1997,1,5612,1374,89,0,56,583,0,0,476,207,0,435282,64308,1992,1702,492561,6229,7145,5305,210,53,82,304,1580,3498,2174,2224,6497,1573,2951,507,957,2223,583,0
3128120,11328451.0,1721,1,2829,1623,115,96,0,436,0,0,319,336,276,552345,71699,1716,2451,238645,7561,10597,6407,216,86,55,188,2465,1984,3035,3133,5320,2560,4676,853,634,2074,436,0
236315,590436.0,184,0,508,814,17,0,0,56,0,0,42,37,0,74684,7777,183,280,63500,1402,1424,589,21,11,7,27,291,271,351,359,1040,290,783,94,80,453,56,0
74685,801133.0,8,0,72,336,11,8,0,14,0,0,0,32,23,43789,2698,8,171,15828,458,1139,551,10,3,0,7,184,48,198,200,354,184,206,72,20,130,14,0
21110,1742698.0,11,0,22,1,3,2,0,2,0,0,1,1,0,3599,275,11,8,16026,11,55,35,0,0,0,0,11,22,15,15,45,13,2,5,4,5,2,0
105,137662,22,0,35,16,4,0,0,8,0,0,5,15,0,8851,844,22,24,12279,70,467,170,1,0,1,1,25,35,33,33,133,25,42,9,12,51,8,0
27025,1399180.0,271,0,727,233,12,0,0,95,0,0,50,13,0,51973,7392,269,184,10645,908,751,291,28,6,12,23,189,395,312,319,560,216,437,55,98,213,95,0
2672860,8363095,3099,1,6976,1695,70,16,0,1617,0,0,567,73,48,337551,48124,3089,42,539440,4001,5114,578,96,0,130,169,17,6971,1629,1633,4074,15,1568,8,2281,1940,1614,0
61985,885861.0,280,0,664,441,26,16,0,79,0,0,43,62,30,118438,12823,279,700,34244,2762,2305,707,59,19,10,40,716,364,869,899,1287,782,1682,246,104,580,79,0
595,523921.0,67,0,263,456,12,1,0,37,0,0,13,43,0,47412,5794,67,192,37991,543,1454,590,12,5,7,15,191,169,231,231,496,194,221,71,52,210,37,0
1017835,12973601.0,1957,0,3647,251,79,62,0,424,0,0,506,256,186,385307,48652,1951,1169,244133,4926,7203,2723,135,35,33,126,1049,1861,1614,1621,3446,1167,2830,314,554,1332,423,0
2540,1384118.0,185,0,412,167,17,23,0,23,0,0,42,20,68,75279,5277,185,186,18523,683,650,436,18,7,6,6,212,214,271,310,492,248,373,55,64,177,23,0
4275,1544327.0,661,0,1478,917,35,30,0,116,0,0,144,59,80,163399,25484,657,1119,33502,4302,2128,795,148,36,21,93,1117,794,1289,1369,2620,1172,2356,344,244,920,116,0
52200,4513666.0,340,0,641,235,16,17,0,78,0,0,86,37,47,68034,9440,339,294,34828,1097,1169,589,21,7,5,19,289,350,398,411,691,307,669,95,110,257,78,0
1390,925200.0,105,0,129,69,11,7,0,30,0,0,5,15,0,44060,2274,105,96,32532,286,1894,1177,3,0,2,13,93,116,125,126,399,95,162,48,41,134,30,0
0,7330.0,3,0,6,16,3,0,0,0,0,0,0,2,0,3950,558,3,15,1082,75,43,18,0,1,0,0,17,3,26,26,20,26,47,3,1,5,0,0
3400,724517.0,31,0,262,50,16,17,0,55,0,0,2,36,47,67236,8809,31,252,26228,901,1231,625,24,9,4,28,257,132,335,350,805,265,458,93,28,252,54,0
305210,1641615.0,169,0,518,346,19,17,0,35,0,0,20,43,51,85240,8961,169,493,27901,1744,1666,647,43,7,5,46,516,273,598,601,1121,563,1004,151,61,419,35,0
685,57343,8,0,30,2,2,0,0,7,0,0,3,0,0,1641,199,8,3,10411,10,4,3,0,0,0,2,2,29,9,9,23,2,5,2,2,3,7,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,525,2,0,1,12,5,0,0,0,0,0,0,2,0,4,4,0,4,0,0,0,0,0,0
320560,2094119.0,12,0,48,18,4,5,0,4,0,0,3,8,15,7509,612,12,28,13425,86,196,52,3,2,1,5,30,30,34,34,76,30,44,12,9,16,4,0
70,490623.0,10,0,36,37,8,2,0,26,0,0,0,28,3,28655,1333,10,95,80484,234,829,272,0,1,0,3,103,19,133,162,110,102,142,29,5,37,26,0
3685,1640877.0,59,0,307,142,11,3,0,44,0,0,12,22,6,43193,2478,59,122,36321,501,809,1352,7,3,2,16,122,165,169,169,603,123,280,63,51,218,44,0
26380,12450111.0,3318,0,10741,3343,258,270,0,1442,0,0,907,304,806,1252337,98063,3314,1254,1365223,13235,10950,6685,433,39,156,427,1105,5406,2557,3093,9007,1103,6376,284,1717,4302,1441,0
25,74073.0,10,0,41,52,5,5,0,4,0,0,0,10,15,13146,873,10,44,3040,83,321,66,1,0,0,1,47,21,54,55,88,48,39,14,10,29,4,0
26565,3755270.0,219,0,434,374,10,20,0,49,0,0,61,62,55,38317,4050,212,110,86528,171,1703,1207,3,0,2,2,84,233,155,168,427,99,106,37,43,124,48,0
82310,766002.0,144,0,466,288,25,31,0,39,0,0,15,64,68,114403,7716,144,488,103400,1418,2681,1103,28,12,6,18,507,283,599,672,1212,558,814,185,79,493,39,0
0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,650,15,0,2,24,7,4,0,0,0,0,0,7,0,8,8,0,7,1,0,0,0,0,0
120670,1664525.0,292,0,1085,399,34,11,0,96,0,0,49,119,32,157798,19774,292,664,68558,2845,3414,1534,77,26,15,77,689,587,831,1191,1828,706,1642,230,179,813,96,0
50,66277,0,0,2,0,1,0,0,0,0,0,0,0,0,725,0,0,1,47,0,5,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0
17325,580272.0,77,0,125,46,5,6,0,10,0,0,20,13,18,16400,1666,77,54,8479,205,371,233,1,1,1,1,59,69,72,72,127,62,133,20,18,38,10,0
0,11292,10,0,35,0,1,0,0,2,0,0,3,0,0,850,145,10,1,234,1,0,0,0,0,0,0,2,37,4,4,18,2,0,0,3,2,2,0
55,18959,2,0,4,18,2,1,0,1,0,0,0,1,0,2775,280,2,14,546,30,31,10,0,0,0,0,14,4,15,15,10,14,17,3,0,3,1,0
12080,878930,654,0,491,472,22,13,129,39,0,0,141,19,27,92405,21775,653,820,49628,1832,926,196,45,15,8,26,917,491,997,1017,896,958,902,247,105,281,39,0
0,3931,5,0,5,5,1,0,0,0,0,0,1,0,0,1025,129,5,6,138,13,11,0,0,0,0,0,6,5,6,6,9,6,7,3,2,5,0,0
5,36334.0,17,0,54,7,2,0,0,8,0,0,6,1,0,3164,429,17,10,738,22,31,10,1,0,0,4,10,53,17,17,20,9,13,4,7,6,8,0
1075,1064737.0,35,0,226,131,15,1,0,21,0,0,4,63,0,66926,5453,35,269,39910,971,1885,300,15,3,1,10,298,147,322,322,649,298,574,144,44,289,21,0
1900,950,0,0,0,0,0,0,0,0,0,0,0,0,0,75,8,0,0,12,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
9100,5805889,12,0,166,1248,63,51,30,99,0,0,0,106,133,306004,9763,12,953,283594,1513,3375,718,53,26,2,29,983,91,1068,1991,837,964,878,413,29,297,99,0
0,895.0,0,0,2,78,2,0,0,0,0,0,0,0,0,2997,221,0,15,398,35,18,7,1,0,0,0,15,1,16,16,15,16,21,4,0,6,0,0
0,80555,22,0,73,21,4,0,0,5,0,0,5,7,0,9519,844,22,30,2403,95,189,90,2,1,2,2,33,57,42,51,117,37,50,11,10,32,5,0
50,110106,48,0,187,11,4,0,0,36,0,0,12,1,0,7004,1120,48,10,8401,42,54,14,0,0,0,0,10,187,46,47,54,10,16,1,14,14,36,0
0,31735,29,0,44,8,3,0,0,7,0,0,8,0,0,3547,628,28,11,836,33,27,11,0,0,0,0,15,44,22,22,49,15,14,2,7,6,7,0
1529925,13410101.0,64,0,128,67,7,11,0,26,0,0,2,5,32,22516,1259,64,18,58883,104,197,73,6,3,1,5,20,101,46,46,92,20,41,5,22,48,26,0
485,362545.0,109,0,332,105,8,6,0,38,0,0,25,44,15,31344,3845,108,103,13118,381,1349,844,6,3,2,8,96,169,133,149,447,95,247,39,47,132,38,0
1825,89073.0,20,0,62,8,4,0,0,6,0,0,4,9,0,7585,899,20,41,6595,82,230,64,1,0,0,1,46,52,60,60,83,54,34,14,14,24,6,0
3635,365400.0,112,0,379,230,11,5,0,82,0,0,19,1,12,44439,5103,111,180,65375,989,136,216,22,1,9,22,176,207,261,263,542,178,581,59,57,232,82,0
2175,1581152,212,0,390,154,13,14,0,46,0,0,46,24,41,52884,9371,212,219,1569,1450,837,243,36,1,7,30,228,364,274,275,848,228,987,74,123,383,46,0
10,9995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552930,16252725.0,1897,22,5607,2479,154,162,0,782,0,0,401,210,483,745896,62454,1880,881,470608,6263,8071,3946,177,28,73,235,733,2848,1496,1849,4974,711,3563,294,911,2067,775,0
5,91549.0,33,0,72,39,4,0,0,14,0,0,9,4,0,10247,1041,33,21,7121,117,182,113,4,0,2,1,22,72,34,36,102,20,52,9,22,37,14,0
35,1192,0,0,2,7,2,0,0,1,0,0,0,0,0,2525,128,0,5,330,7,1,1,1,0,0,0,5,1,6,8,0,5,2,0,0,0,1,0
5,269042.0,101,0,464,153,15,1,0,72,0,0,19,33,3,64605,10329,101,234,113722,860,943,875,26,7,10,25,229,233,330,353,846,256,500,108,79,366,72,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,500,0,0,1,16,5,0,0,0,0,0,0,5,0,6,6,0,5,0,0,0,0,0,0
310,939216.0,249,0,644,220,18,15,0,62,0,0,56,60,44,81806,11238,245,393,23260,1550,1967,957,26,12,3,50,399,331,520,525,1170,447,902,129,118,496,62,0
270,19545.0,6,0,8,3,1,1,0,0,0,0,1,0,3,1475,149,6,7,228,16,8,9,0,0,0,1,8,8,10,11,5,10,11,4,4,1,0,0
44445,895598.0,380,0,952,658,35,38,26,174,0,0,54,44,105,165886,28000,379,1138,54524,4306,1655,614,186,42,12,95,1305,550,1497,1560,1701,1317,2231,313,209,701,174,0
185,580888.0,5,0,100,166,16,1,0,33,0,0,0,43,0,70449,4682,5,311,120758,489,1253,349,12,20,0,7,311,52,353,353,373,315,273,116,19,133,33,0
10,843925.0,51,0,304,1006,25,4,0,60,0,0,4,98,0,114604,7419,51,548,67385,1885,2771,1581,43,6,4,32,559,161,659,672,1493,567,937,183,33,509,60,0
880,609073.0,35,0,196,4,25,22,0,80,0,0,1,48,63,113918,8181,35,248,71371,745,3442,1284,13,3,4,24,249,172,333,333,1445,252,472,115,73,668,80,0
3950,1470140.0,93,0,348,351,18,14,0,74,0,0,10,75,32,77331,7115,93,202,55426,668,3574,1196,17,8,5,15,207,209,310,312,959,226,371,118,63,361,74,0
25410,1141465.0,58,0,168,273,10,2,0,28,0,0,13,12,6,32338,2336,58,106,45638,642,406,192,10,2,2,6,119,121,153,156,351,124,366,34,35,164,28,0
1045,96440,2,0,1,1,1,0,0,1,0,0,1,0,0,1062,37,2,1,126,11,8,0,0,0,0,0,1,1,2,2,4,1,8,0,0,2,1,0
5620,2285737.0,305,0,1033,435,26,20,0,91,0,0,45,60,59,119634,11926,305,679,40673,2086,2523,795,45,19,13,35,684,566,799,799,1698,662,1326,259,154,671,91,0
215,276573.0,48,0,150,120,8,9,0,16,0,0,9,25,24,30384,2870,48,136,11707,397,611,263,9,0,1,6,140,80,166,166,317,143,207,30,15,64,16,0
85785,597599.0,176,0,467,246,15,6,36,51,0,0,27,44,17,64161,10686,176,372,48192,1391,1558,657,24,6,5,28,392,284,480,483,986,416,837,128,84,365,51,0
0,22794.0,15,0,50,4,2,0,0,1,0,0,5,1,0,2008,360,15,11,15456,18,47,15,1,0,0,1,11,50,14,14,29,13,4,4,6,5,1,0
895,1356920.0,74,0,227,11,10,20,0,31,0,0,18,32,60,40200,3955,72,95,17311,523,965,544,10,0,3,5,97,122,145,175,372,113,266,29,31,140,31,0
0,8049,0,0,0,0,1,0,0,0,0,0,0,0,0,600,20,0,1,10016,1,0,0,0,0,0,0,2,0,2,2,0,2,0,1,0,0,0,0
60,119275.0,4,0,15,12,3,4,0,1,0,0,1,4,12,4974,459,4,20,11159,56,123,43,0,1,0,1,23,12,27,27,62,26,35,7,2,24,1,0
1655,1533130.0,227,0,473,332,17,18,0,72,0,0,46,62,53,76780,9782,225,376,18805,1191,1857,1079,28,15,8,28,372,239,470,491,649,375,636,121,77,294,72,0
235,226999.0,18,0,45,145,8,7,0,11,0,0,0,25,21,30968,2217,18,204,7160,264,961,248,7,4,2,6,204,24,216,216,212,205,129,68,9,99,11,0
100,16348,16,0,36,4,1,0,0,2,0,0,4,0,0,1150,152,16,3,452,9,19,3,0,0,0,0,6,36,22,22,9,7,4,1,5,2,2,0
1605,106596,1,0,5,0,2,0,0,2,0,0,0,2,0,1715,116,1,5,5839,9,69,27,0,0,0,0,6,5,37,37,8,6,1,0,3,3,2,0
150195,1346777.0,116,0,556,169,45,43,0,122,0,0,14,171,116,214701,21298,116,958,45657,2328,5902,2029,77,33,9,47,951,279,1132,1176,1577,988,1509,457,82,612,120,0
0,34804,15,0,59,0,2,0,0,5,0,0,5,0,0,1925,254,15,3,528,14,19,1,0,0,1,0,2,60,7,7,36,2,6,0,7,5,5,0
0,41693.0,18,0,63,29,4,0,0,5,0,0,7,4,0,9775,1550,18,53,1834,174,160,78,0,0,1,1,70,63,76,76,77,71,75,22,11,25,5,0
94120,852665.0,387,0,454,422,21,2,0,41,0,0,67,49,0,95000,15001,386,941,59238,2075,1779,466,31,35,10,32,970,319,1042,1051,990,1000,1226,337,118,411,41,0
60,165132,78,0,146,80,8,2,0,9,0,0,14,14,5,28772,3407,78,176,16039,308,569,211,4,3,2,6,183,82,197,197,237,188,194,71,18,46,9,0
25,507117.0,24,0,121,65,11,1,0,36,0,0,2,46,0,43103,3446,24,93,18584,271,1477,606,6,5,1,6,91,91,129,135,392,90,136,33,29,194,36,0
1548920,5026935.0,500,0,1416,555,24,25,0,64,0,0,111,23,68,106224,9396,500,589,99503,1943,1038,481,30,13,13,52,595,716,748,755,1866,659,959,234,212,815,64,0
5,61501,16,0,14,8,2,4,0,2,0,0,5,5,11,2925,360,16,8,1308,21,84,29,1,0,0,0,9,14,11,11,10,9,6,2,9,4,2,0
0,7699,3,0,8,0,1,0,0,1,0,0,1,1,0,950,89,3,1,116,8,10,10,0,0,1,1,2,8,3,3,6,2,5,0,1,1,1,0
0,4016.0,1,0,2,6,2,0,0,0,0,0,0,0,0,1675,128,1,10,198,13,19,12,1,0,0,0,10,1,11,11,9,11,6,5,0,3,0,0
560,736471.0,9,0,20,20,6,3,0,0,0,0,1,7,9,14692,902,9,57,21522,153,232,119,3,1,0,2,60,10,61,64,92,56,88,24,6,45,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,25,0,1,24,0,1,3,0,0,0,0,1,0,1,1,6,1,0,0,0,0,0,0
555,6980422.0,356,0,621,437,37,27,0,81,0,0,63,218,76,174911,15482,355,676,106682,1501,6656,3285,42,33,11,31,667,424,787,1123,1240,689,824,268,126,528,81,0
270,467477,166,0,462,390,14,17,0,22,0,0,28,19,51,57378,6879,166,354,5144,1255,660,389,20,5,9,29,361,245,393,488,719,371,710,124,72,236,22,0
5,343222.0,62,0,255,726,14,17,0,67,0,0,7,52,51,59093,3791,62,181,46118,1100,1516,456,26,4,4,16,178,138,254,257,660,187,649,73,34,233,67,0
0,6414,4,0,18,0,1,0,0,4,0,0,1,0,0,1097,131,4,2,212,8,1,0,1,0,0,0,0,18,4,4,9,0,6,0,2,1,4,0
270,160247.0,37,0,102,148,14,18,0,21,0,0,2,20,54,61439,4575,37,351,3239,851,750,418,9,5,0,11,358,52,454,546,321,401,465,116,24,122,21,0
0,109101,48,0,123,5,2,0,0,13,0,0,13,0,0,2677,468,48,4,1771,5,17,9,0,0,0,1,2,123,17,17,33,4,1,1,22,3,13,0
52155,2248852.0,14,0,46,25,3,0,0,9,0,0,4,0,0,5702,425,14,12,3513,47,12,17,1,1,0,0,12,42,20,20,19,11,16,6,4,7,9,0
5830,41272,27,0,30,18,2,0,0,4,0,0,7,3,0,2375,265,27,6,1092,11,75,14,1,0,0,2,5,30,9,9,45,5,3,1,3,9,4,0
697740,13335469.0,1808,0,5143,1236,255,280,339,770,0,0,297,909,839,1234617,87796,1803,2863,164702,11345,29671,5301,455,98,88,328,2757,2616,3604,4424,7109,2749,6013,979,793,2736,770,0
0,4310,0,0,0,0,1,0,0,0,0,0,0,1,0,800,9,0,1,48,1,10,3,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
20,379330.0,126,0,384,155,10,0,0,54,0,0,26,27,0,39723,3050,126,63,39926,465,1203,533,5,1,3,19,80,272,141,141,661,86,194,19,69,194,53,0
55,102860.0,12,0,53,120,7,4,0,17,0,0,0,12,12,22223,1839,12,71,34777,289,436,201,5,1,2,1,77,46,95,95,205,75,163,26,17,80,17,0
0,34484,2,0,12,11,4,1,0,3,0,0,0,1,0,7115,814,2,30,1124,73,39,10,2,0,0,0,33,6,37,37,26,34,27,10,3,6,3,0
3770,2347352.0,144,1,583,5962,33,39,0,101,0,0,19,63,117,153867,11949,144,560,133361,2650,2376,692,52,11,6,40,574,303,699,705,1958,574,1530,238,91,823,101,0
3230,423228.0,94,0,201,0,17,17,0,142,0,0,0,1,28,74662,9287,94,526,43693,2786,2248,929,47,18,3,11,518,200,766,767,1105,624,1759,191,96,583,142,0
145,213415.0,48,0,91,37,5,0,0,10,0,0,13,26,0,14947,1450,48,55,3773,123,666,228,3,0,4,2,57,71,69,70,99,58,51,22,16,46,10,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,276263.0,6,0,10,2,2,2,0,1,0,0,1,2,0,3320,435,6,29,1550,41,193,84,0,0,1,0,32,7,35,35,52,33,24,10,3,17,1,0
0,55336.0,14,0,53,27,3,2,0,5,0,0,4,3,6,3842,417,14,10,21171,35,80,24,2,0,1,1,13,47,18,18,53,13,12,3,5,11,5,0
30705,1169189.0,65,0,275,5,8,9,0,47,0,0,18,26,21,27463,2052,65,36,42182,209,1081,409,7,0,3,7,35,198,84,84,293,35,126,14,42,105,47,0
23505,369147.0,61,0,214,139,11,5,0,23,0,0,8,38,14,43412,5880,61,234,31305,589,1001,304,9,6,1,17,254,123,286,288,421,263,285,73,27,152,23,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,550,33,1,0,16,4,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,0,0,0
5,67830.0,4,0,4,0,4,0,0,3,0,0,0,11,0,8855,714,4,37,17528,77,270,62,0,1,0,1,37,2,41,41,51,36,42,8,0,19,3,0
0,2912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7060,131273.0,17,0,23,4,3,0,0,4,0,0,5,4,0,4785,616,17,11,1180,73,96,52,1,0,1,1,12,18,16,16,48,12,40,6,6,18,4,0
4245,1153890.0,118,0,338,310,17,5,0,38,0,0,20,63,15,74723,6769,118,343,124619,1141,2441,1195,19,7,6,23,353,217,408,408,971,363,554,97,67,358,38,0
120530,752258.0,99,0,262,41,6,6,0,33,0,0,30,19,17,21552,2595,98,35,11163,173,527,194,4,0,1,4,29,142,61,70,180,28,97,10,46,70,33,0
0,3054,0,0,0,0,1,0,0,1,0,0,0,0,0,625,28,0,0,40,4,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,1,0
5,8132,11,0,17,5,2,0,0,5,0,0,2,0,0,1576,206,11,3,342,8,18,13,0,0,0,1,4,17,8,8,18,3,3,2,5,4,5,0
0,24260,3,0,17,5,2,0,0,2,0,0,1,3,0,2848,383,3,12,1123,34,91,21,3,0,0,2,16,14,18,18,48,16,15,6,3,10,2,0
520,658747.0,47,0,286,918,18,19,0,64,0,0,5,67,54,80593,8580,47,278,54615,1258,2029,522,31,7,4,12,278,144,348,353,895,276,783,134,37,287,64,0
5,60303,25,0,90,2,2,0,0,10,0,0,9,2,0,1800,348,25,2,753,8,43,22,0,0,0,2,0,90,10,10,36,0,3,0,11,8,10,0
0,56072.0,16,0,77,14,4,0,0,3,0,0,4,11,0,9889,530,15,43,1883,156,349,56,3,0,0,1,45,39,53,53,80,50,85,13,4,38,3,0
27250,1345956.0,30,0,118,131,10,18,0,30,0,0,4,3,48,40589,7136,30,113,17598,572,167,359,13,2,2,6,117,68,190,252,389,158,289,37,25,184,30,0
50,76136.0,13,0,22,6,2,0,0,1,0,0,4,0,0,3439,370,13,17,705,68,22,7,0,0,0,3,18,19,20,20,38,19,29,2,6,20,1,0
378420,4031089.0,698,0,1473,838,34,42,0,116,0,0,133,97,122,159476,31896,696,1010,70356,2018,3763,580,72,42,36,100,1014,787,1171,1233,2070,1054,1168,390,179,631,116,0
215,678003.0,21,0,102,222,10,4,0,20,0,0,3,43,12,41513,2195,21,131,75154,315,1563,476,6,2,0,7,144,68,166,166,279,146,176,48,22,96,20,0
5,29980,1,0,2,0,1,0,0,0,0,0,0,1,0,1025,31,1,2,235,7,19,13,0,0,0,1,2,1,2,2,15,2,4,2,0,7,0,0
15,61272,4,0,3,2,1,0,0,1,0,0,1,0,0,850,46,4,1,98,0,9,6,0,0,0,0,0,3,1,1,3,0,0,0,0,0,1,0
7470,1674126,398,0,349,180,31,31,0,35,0,0,47,66,81,142906,18034,397,1061,90752,1882,2691,1246,104,38,4,10,1043,189,1197,1280,552,1147,994,348,59,240,28,0
1730,404564.0,42,0,112,137,12,8,0,32,0,0,7,12,24,50287,4632,42,235,11693,663,431,112,22,3,1,10,256,100,308,313,260,271,401,118,21,111,32,0
200,45711,0,0,0,0,1,0,0,1,0,0,0,0,0,575,0,0,0,32,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
2330,864830.0,254,0,664,154,11,6,0,56,0,0,70,1,15,44992,6704,254,195,29203,693,165,94,16,7,4,22,191,348,255,256,628,197,341,56,119,248,56,0
95,762311.0,10,0,60,51,6,1,0,11,0,0,0,13,0,18050,1751,10,47,13682,161,374,95,1,1,1,3,48,31,60,65,98,49,94,16,13,39,11,0
0,11506,6,0,10,3,2,0,0,2,0,0,1,0,0,2100,230,6,7,348,25,19,8,1,0,0,0,7,10,11,11,23,9,6,1,2,4,2,0
855,35621,17,0,34,19,4,0,0,6,0,0,5,4,0,7612,1003,17,23,16418,123,125,14,4,1,1,3,31,34,40,47,78,34,70,10,13,40,6,0
60,698121.0,52,0,177,86,9,6,0,16,0,0,5,28,18,35698,3516,52,127,26503,360,872,471,5,0,2,6,130,94,149,150,391,132,194,45,20,139,16,0
20,53923,8,0,16,1,2,1,0,2,0,0,3,1,2,2211,196,8,4,354,17,32,36,1,0,0,1,5,13,7,7,17,5,7,2,3,6,2,0
815,127325.0,8,0,27,50,3,4,0,3,0,0,1,7,12,6374,410,8,21,1411,83,188,48,0,1,1,2,21,15,24,26,55,21,39,7,3,20,3,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,500,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5398,0,0,0,0,1,0,0,0,0,0,0,0,0,500,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,169259,10,0,84,54,6,7,0,36,0,0,2,19,17,19871,1243,10,25,14119,207,535,207,3,0,0,3,25,84,59,60,228,23,105,11,27,80,36,0
38675,441419.0,312,0,917,398,34,25,0,96,0,0,41,14,72,154094,31885,312,1039,71087,3118,827,930,106,25,10,58,1074,470,1243,1252,1761,1091,1787,268,148,654,96,0
40,79420,69,0,166,12,3,0,0,19,0,0,12,0,0,4025,752,69,6,11850,29,66,25,2,0,1,2,10,165,29,29,111,11,9,1,40,18,18,0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,550,21,0,1,5028,2,0,0,0,0,0,0,1,0,2,2,2,1,1,0,0,0,1,0
300,331407.0,66,0,374,1208,13,6,0,79,0,0,13,40,18,54357,3400,66,105,23438,470,1049,379,8,2,5,14,98,191,173,183,493,93,261,28,52,210,79,0
0,10490,3,0,6,0,1,0,0,0,0,0,1,0,0,775,81,3,1,84,4,0,0,0,0,0,0,3,8,3,3,1,3,1,0,2,1,0,0
275400,536968,59,0,206,37,4,0,0,27,0,0,10,4,0,10158,1361,59,29,5854,129,177,101,0,0,2,5,33,206,60,60,117,32,67,8,21,31,27,0
0,10598,7,0,26,0,1,0,0,0,0,0,0,1,0,995,160,7,6,5184,7,18,4,0,0,0,0,9,26,9,9,8,9,1,0,3,1,0,0
0,27004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9505,622561.0,314,0,496,379,21,2,0,32,0,0,47,57,0,93283,17498,313,655,54694,1962,1803,623,38,28,7,32,649,267,745,747,1090,705,1204,170,70,343,32,0
4441345,17346008.0,2270,2,7176,1567,235,277,176,1147,0,0,440,321,807,1140239,105233,2257,3492,555818,15250,12483,3554,396,90,92,235,3387,3872,4664,4889,6693,3425,9522,1588,1365,3311,1139,0
